source,platform,source_type,title,text,description,url,published_at,published_date,date,country,user_name
News,website,news_api,"Minister of State for External Affairs and Parliamentary Affairs, Shri V. Muraleedharan will pay an official visit to the Federal Republic of Nigeria (22-23 August 2022).","Minister of State for External Affairs and Parliamentary Affairs, Shri V. Muraleedharan will pay an official visit to the Federal Republic of Nigeria (22-23 August 2022). New Delhi : Minister of State for External Affairs and Parliamentary Affairs, Shri V. Muraleedharan will pay an official visit to the Federal Republic of Nigeria (22-23 August 2022). During the visit to Abuja, MoS will pay a courtesy call on Muhammad Buhari, President of the Federal Republic of Nigeria. He will also meet Geoffrey [&#8230;]","New Delhi : Minister of State for External Affairs and Parliamentary Affairs, Shri V. Muraleedharan will pay an official visit to the Federal Republic of Nigeria (22-23 August 2022). During the visit to Abuja, MoS will pay a courtesy call on Muhammad Buhari, President of the Federal Republic of Nigeria. He will also meet Geoffrey [&#8230;]",https://orissadiary.com/minister-of-state-for-external-affairs-and-parliamentary-affairs-shri-v-muraleedharan-will-pay-an-official-visit-to-the-federal-republic-of-nigeria-22-23-august-2022/,2022-08-18T14:02:13+00:00,2022-08-18T14:02:13+00:00,2022-08-18T14:02:13+00:00,US,orissadiary
News,website,news_api,‘I made a mistake choosing my number two’ – Obasanjo,"‘I made a mistake choosing my number two’ – Obasanjo Former President Olusegun Obasanjo has expressed regret at choosing Atiku Abubakar as running mate and eventual Vice President of the Federal Republic of Nigeria between 1999 and 2007. Obasanjo, who remnisced his life and feats both as a military head of state and as a democratically-elected president, stated that one of the costly mistakes he [&#8230;]read more &#8216;I made a mistake choosing my number two&#8217; &#8211; Obasanjo","Former President Olusegun Obasanjo has expressed regret at choosing Atiku Abubakar as running mate and eventual Vice President of the Federal Republic of Nigeria between 1999 and 2007. Obasanjo, who remnisced his life and feats both as a military head of state and as a democratically-elected president, stated that one of the costly mistakes he [&#8230;]read more &#8216;I made a mistake choosing my number two&#8217; &#8211; Obasanjo",https://businessday.ng/politics/article/i-made-a-mistake-choosing-my-number-two-obasanjo/,2022-06-25T17:26:31+00:00,2022-06-25T17:26:31+00:00,2022-06-25T17:26:31+00:00,US,Businessday | News You Can Trust
News,website,news_api,June 12: Can SDP bounce back after 30 years?,"June 12: Can SDP bounce back after 30 years? SIR: It was on June 6, 2018 that President Muhammadu Buhari, the 15th President of the Federal Republic of Nigeria declared June 12 the day of democracy. During the declaration, the president also conferred a posthumous title of Grand Commander of the Federal Republic GCFR on Chief Moshood Kashimawo Olawale Abiola GCFR. With this declaration, Chief M. K. [&#8230;]","SIR: It was on June 6, 2018 that President Muhammadu Buhari, the 15th President of the Federal Republic of Nigeria declared June 12 the day of democracy. During the declaration, the president also conferred a posthumous title of Grand Commander of the Federal Republic GCFR on Chief Moshood Kashimawo Olawale Abiola GCFR. With this declaration, Chief M. K. [&#8230;]",https://thenationonlineng.net/june-12-can-sdp-bounce-back-after-30-years/,2022-06-13T02:29:42+00:00,2022-06-13T02:29:42+00:00,2022-06-13T02:29:42+00:00,US,thenationonlineng
News,website,news_api,Savannah Energy : The hypocrisy of rich countries' climate policies,"Savannah Energy : The hypocrisy of rich countries' climate policies (marketscreener.com) Featured article By His Excellency Professor Yemi Osinbajo SAN, Vice President of the Federal Republic of Nigeria and Chairman of Niger Delta Power Holding Company* The hypocrisy of rich countries' climate policies ...https://www.marketscreener.com/quote/stock/SAVANNAH-ENERGY-PLC-17083789/news/Savannah-Energy-The-hypocrisy-of-rich-countries-climate-policies-40682566/?utm_medium=RSS&utm_content=20220609","(marketscreener.com) Featured article By His Excellency Professor Yemi Osinbajo SAN, Vice President of the Federal Republic of Nigeria and Chairman of Niger Delta Power Holding Company* The hypocrisy of rich countries' climate policies ...https://www.marketscreener.com/quote/stock/SAVANNAH-ENERGY-PLC-17083789/news/Savannah-Energy-The-hypocrisy-of-rich-countries-climate-policies-40682566/?utm_medium=RSS&utm_content=20220609",https://www.marketscreener.com/quote/stock/SAVANNAH-ENERGY-PLC-17083789/news/Savannah-Energy-The-hypocrisy-of-rich-countries-climate-policies-40682566/?utm_medium=RSS&utm_content=20220609,2022-06-09T13:22:48+00:00,2022-06-09T13:22:48+00:00,2022-06-09T13:22:48+00:00,US,4-traders
News,website,news_api,"“Anyone I Ever Sent Money To, Please Return It” – Jaruma Laments As She Calls Out Tacha, Ubi Franklin, And Others","“Anyone I Ever Sent Money To, Please Return It” – Jaruma Laments As She Calls Out Tacha, Ubi Franklin, And Others Jaruma, a popular Aphrodisiac businesswoman, demands a refund from Tacha, Ubi Franklin, and any associates she has ever helped financially. This follows claims that he is running for the presidency of the Federal Republic of Nigeria. Jaruma compiled a list of those she has ever given a financial assistance to, along with the amount given, on [&#8230;]The post “Anyone I Ever Sent Money To, Please Return It” – Jaruma Laments As She Calls Out Tacha, Ubi Franklin, And Others appeared first on Information Nigeria.","Jaruma, a popular Aphrodisiac businesswoman, demands a refund from Tacha, Ubi Franklin, and any associates she has ever helped financially. This follows claims that he is running for the presidency of the Federal Republic of Nigeria. Jaruma compiled a list of those she has ever given a financial assistance to, along with the amount given, on [&#8230;]The post “Anyone I Ever Sent Money To, Please Return It” – Jaruma Laments As She Calls Out Tacha, Ubi Franklin, And Others appeared first on Information Nigeria.",https://www.informationng.com/2022/05/anyone-i-ever-sent-money-to-please-return-it-jaruma-laments-as-she-calls-out-tacha-ubi-franklin-and-others.html,2022-05-27T09:18:28+00:00,2022-05-27T09:18:28+00:00,2022-05-27T09:18:28+00:00,US,informationnigeria
News,website,news_api,NUGA 2022: Vice President Osinbajo Receives Torch Of Unity,"NUGA 2022: Vice President Osinbajo Receives Torch Of Unity The Vice-Chancellor of the University of Lagos, Professor Oluwatoyin Ogundipe and some members of the Organizing Committee of the Unilag 2022 NUGA games have presented the event's Torch of Unity to the Vice President of the Federal Republic of Nigeria, Professor Yemi Osinbajo.At an elaborate ceremony held at the Vice President's Conference Room at the Presidential Villa, Abuja on Thursday, Professor Osinbajo and the Minister of Youth and Sports Development, Sunday Dare commended the University of Lagos for reviving the games and creating some excitement around it.The Vice President, an alumnus...","The Vice-Chancellor of the University of Lagos, Professor Oluwatoyin Ogundipe and some members of the Organizing Committee of the Unilag 2022 NUGA games have presented the event's Torch of Unity to the Vice President of the Federal Republic of Nigeria, Professor Yemi Osinbajo.At an elaborate ceremony held at the Vice President's Conference Room at the Presidential Villa, Abuja on Thursday, Professor Osinbajo and the Minister of Youth and Sports Development, Sunday Dare commended the University of Lagos for reviving the games and creating some excitement around it.The Vice President, an alumnus...",https://www.completesports.com/nuga-2022-vice-president-osinbajo-receives-torch-of-unity/,2022-02-11T10:18:20+00:00,2022-02-11T10:18:20+00:00,2022-02-11T10:18:20+00:00,US,Complete Sports Nigeria
News,website,news_api,"Osinbajo, Gbajabiamila see strong nexus between education, career progression","Osinbajo, Gbajabiamila see strong nexus between education, career progression Yemi Osinbajo, vice president of the Federal Republic of Nigeria, has said there was a strong nexus between the kind of education students receive in school and what they turn out to be in life. According to him, the values students imbibed and competencies acquired are tied largely to the strong academic performance and discipline [&#8230;]","Yemi Osinbajo, vice president of the Federal Republic of Nigeria, has said there was a strong nexus between the kind of education students receive in school and what they turn out to be in life. According to him, the values students imbibed and competencies acquired are tied largely to the strong academic performance and discipline [&#8230;]",https://businessday.ng/news/article/osinbajo-gbajabiamila-see-strong-nexus-between-education-career-progression/,2022-02-06T01:31:01+00:00,2022-02-06T01:31:01+00:00,2022-02-06T01:31:01+00:00,US,Businessday | News You Can Trust
News,website,news_api,Buhari Charges Super Eagles To Maintain Winning Momentum,"Buhari Charges Super Eagles To Maintain Winning Momentum The President of the Federal Republic of Nigeria, His Excellency, Muhammadu Buhari, GCFR, has charged the Super Eagles to maintain their winning momentum when they face Tunisia tonight in the Round of 16 of the Africa Cup of Nations tournament in Cameroon.Speaking with the team on Sunday morning from the Presidential Villa in Abuja via Zoom with the Minister of Youth and Sports beside him , President Buhari thanked the players and their coaches for doing the nation proud.His words: ""I want to thank you for what you have done for the nation so far. You have to keep winning. Nigerians are proud...","The President of the Federal Republic of Nigeria, His Excellency, Muhammadu Buhari, GCFR, has charged the Super Eagles to maintain their winning momentum when they face Tunisia tonight in the Round of 16 of the Africa Cup of Nations tournament in Cameroon.Speaking with the team on Sunday morning from the Presidential Villa in Abuja via Zoom with the Minister of Youth and Sports beside him , President Buhari thanked the players and their coaches for doing the nation proud.His words: ""I want to thank you for what you have done for the nation so far. You have to keep winning. Nigerians are proud...",https://www.completesports.com/buhari-charges-super-eagles-to-maintain-winning-momentum/,2022-01-23T12:50:25+00:00,2022-01-23T12:50:25+00:00,2022-01-23T12:50:25+00:00,US,Complete Sports Nigeria
News,website,news_api,Who is afraid of Tinubu?,"Who is afraid of Tinubu? SIR: Asiwaju Bola Ahmed Tinubu has declared his interest in running for the president. He wishes to become the next President of the Federal Republic of Nigeria come 2023. He says that it has been his ambition to rule Nigeria. Suffice to say that he is not a reluctant presidential candidate. In other words, he [&#8230;]The post Who is afraid of Tinubu? appeared first on The Nation Newspaper.","SIR: Asiwaju Bola Ahmed Tinubu has declared his interest in running for the president. He wishes to become the next President of the Federal Republic of Nigeria come 2023. He says that it has been his ambition to rule Nigeria. Suffice to say that he is not a reluctant presidential candidate. In other words, he [&#8230;]The post Who is afraid of Tinubu? appeared first on The Nation Newspaper.",https://thenationonlineng.net/who-is-afraid-of-tinubu/,2022-01-19T02:50:59+00:00,2022-01-19T02:50:59+00:00,2022-01-19T02:50:59+00:00,US,thenationonlineng
News,website,news_api,IATF 2021 ends with commitment to strengthen AfCFTA,"IATF 2021 ends with commitment to strengthen AfCFTA Speaking during the closing ceremony of IATF 2021 at the Durban International Convention Centre, Olusegun Obasanjo, Chairman of the IATF 2021 Advisory Council and former President of the Federal Republic of Nigeria, expressed his gratitude to the KwaZulu-Natal Province for successfully hosting IATF 2021, and fully bringing the vision of the AfCFTA to life in a tangible and measurable way.The post IATF 2021 ends with commitment to strengthen AfCFTA appeared first on Daily News Egypt.","Speaking during the closing ceremony of IATF 2021 at the Durban International Convention Centre, Olusegun Obasanjo, Chairman of the IATF 2021 Advisory Council and former President of the Federal Republic of Nigeria, expressed his gratitude to the KwaZulu-Natal Province for successfully hosting IATF 2021, and fully bringing the vision of the AfCFTA to life in a tangible and measurable way.The post IATF 2021 ends with commitment to strengthen AfCFTA appeared first on Daily News Egypt.",https://dailynewsegypt.com/2021/11/24/iatf-2021-ends-with-commitment-to-strengthen-afcfta/,2021-11-23T22:13:19+00:00,2021-11-23T22:13:19+00:00,2021-11-23T22:13:19+00:00,US,thedailynewsegypt
